CustomerID,Frequency,TotalSpent,AvgOrderValue,TotalQuantity,NumSessions,Recency,Cluster
15240,78,1706.57,21.879102564102563,1369,5,44,0
15241,110,1756.44,15.967636363636364,1818,8,66,0
15243,22,316.68,14.394545454545455,185,1,73,0
15244,34,631.57,18.57558823529412,405,2,64,0
15245,88,2271.04,25.80727272727273,1688,3,133,0
15246,33,514.15,15.58030303030303,247,2,237,0
15247,6,356.0,59.333333333333336,160,1,121,0
15249,350,6688.46,19.109885714285713,3577,13,31,0
15251,110,10136.99,92.15445454545454,5931,11,8,0
15252,44,740.78,16.83590909090909,522,2,35,0
15253,53,918.1999999999999,17.32452830188679,866,5,15,0
15254,18,300.36,16.686666666666667,275,1,126,0
15255,47,890.85,18.95425531914894,489,1,66,0
15256,6,98.45,16.408333333333335,55,1,148,0
15257,7,317.15,45.30714285714286,46,1,282,0
15258,34,623.16,18.328235294117647,142,2,168,0
15260,77,1810.77,23.516493506493507,885,7,99,0
15261,19,254.82,13.41157894736842,270,1,134,0
15262,10,178.95000000000002,17.895000000000003,73,1,323,0
15263,12,156.51,13.042499999999999,89,1,106,0
15264,23,393.74,17.11913043478261,265,1,63,0
15265,82,1506.1200000000001,18.36731707317073,612,2,150,0
15266,6,119.3,19.883333333333333,18,1,337,0
15267,8,914.56,114.32,656,5,21,0
15270,40,2089.49,52.237249999999996,1519,7,15,0
15271,274,2507.07,9.149890510948905,1262,15,6,0
15272,63,721.94,11.45936507936508,310,2,56,0
15274,47,716.57,15.246170212765959,619,2,3,0
15275,41,615.14,15.003414634146342,498,1,37,0
15276,52,135.31,2.602115384615385,64,1,65,0
15277,12,255.89999999999998,21.325,205,1,46,0
15279,19,290.51,15.29,189,1,354,0
15280,16,113.12,7.07,154,1,171,0
15281,139,2332.15,16.778057553956835,1211,9,58,0
15286,3,240.55,80.18333333333334,55,1,49,0
15287,20,486.69,24.3345,433,2,21,0
15288,88,2306.52,26.210454545454546,775,5,42,0
15289,58,939.78,16.20310344827586,1008,3,28,0
15290,204,7943.22,38.93735294117647,4501,18,4,0
15291,101,4220.94,41.791485148514845,1911,14,25,0
15292,25,180.94,7.2376,56,1,200,0
15296,194,3672.86,18.932268041237116,1766,6,50,0
15297,39,641.94,16.46,292,3,9,0
15298,191,3809.9,19.94712041884817,2756,11,1,0
15300,28,496.44,17.73,292,1,63,0
15301,242,4447.85,18.379545454545458,2625,11,50,0
15303,31,574.02,18.516774193548386,248,1,289,0
15304,23,694.4000000000001,30.19130434782609,104,8,60,0
15306,58,1174.35,20.247413793103448,810,3,63,0
15307,12,205.3,17.108333333333334,37,1,95,0
15308,19,310.47,16.340526315789475,175,1,273,0
15311,2361,56701.62,24.015933926302417,35270,91,0,1
15312,47,924.85,19.677659574468084,516,4,74,0
15314,24,327.97,13.665416666666667,313,1,198,0
15315,37,570.5,15.41891891891892,862,2,63,0
15318,33,312.62,9.473333333333333,642,1,3,0
15319,16,204.5,12.78125,175,1,283,0
15320,36,267.13,7.420277777777778,326,1,43,0
15321,95,2748.31,28.92957894736842,1181,3,70,0
15322,42,679.68,16.18285714285714,416,1,85,0
15325,49,162.29,3.3120408163265305,232,1,103,0
15326,29,311.71,10.748620689655171,386,1,333,0
15327,10,208.75,20.875,116,1,52,0
15329,57,1049.7,18.41578947368421,486,3,38,0
15330,12,460.56,38.38,1072,2,31,0
15332,35,1661.06,47.45885714285714,652,4,365,0
15333,16,1028.56,64.285,344,1,207,0
15334,99,351.67,3.5522222222222224,274,3,156,0
15335,36,173.97,4.8325,80,1,53,0
15339,86,574.07,6.675232558139536,416,2,65,0
15341,17,2020.52,118.85411764705883,812,1,80,0
15342,24,406.09,16.920416666666664,283,1,129,0
15343,21,364.5,17.357142857142858,84,1,86,0
15344,26,563.94,21.69,116,3,0,0
15345,20,393.54,19.677,81,1,45,0
15346,17,252.42000000000002,14.848235294117648,144,1,332,0
15347,5,201.60000000000002,40.32000000000001,130,1,365,0
15348,9,158.04,17.56,84,1,71,0
15349,72,473.81,6.580694444444444,327,2,157,0
15350,5,115.65,23.130000000000003,51,1,372,0
15351,225,1960.1100000000001,8.7116,753,7,11,0
15353,63,777.02,12.333650793650794,343,2,254,0
15355,14,277.05,19.789285714285715,45,2,28,0
15356,519,2766.5,5.330443159922929,1673,10,30,0
15358,551,8347.2,15.149183303085302,7050,22,4,0
15360,13,427.93,32.917692307692306,223,1,39,0
15361,6,215.4,35.9,144,1,361,0
15363,16,326.0,20.375,144,1,372,0
15364,28,675.59,24.128214285714286,445,2,95,0
15365,114,2314.32,20.301052631578948,1084,7,25,0
15366,44,602.51,13.69340909090909,621,2,74,0
15367,95,1877.59,19.764105263157894,1057,4,56,0
15368,3,167.70000000000002,55.900000000000006,74,1,20,0
15370,93,2123.25,22.830645161290324,806,7,40,0
15372,27,2007.3999999999999,74.34814814814814,2924,1,136,0
15373,132,2415.91,18.302348484848483,500,12,7,0
15374,3,168.0,56.0,126,1,128,0
15376,117,1233.3600000000001,10.541538461538462,619,3,39,0
15379,194,3703.29,19.089123711340207,2305,7,168,0
15380,35,1460.16,41.718857142857146,298,4,8,0
15381,7,282.29999999999995,40.32857142857142,162,1,267,0
15382,302,5955.71,19.7208940397351,4012,6,14,0
15384,41,642.41,15.668536585365853,596,2,169,0
15385,12,316.88,26.406666666666666,161,1,39,0
15386,31,394.14,12.714193548387096,446,1,185,0
15388,10,140.54,14.053999999999998,88,1,269,0
15392,84,1535.53,18.280119047619046,1277,4,4,0
15393,12,231.86,19.32166666666667,150,2,15,0
15394,85,2183.54,25.68870588235294,910,4,9,0
15395,7,107.45,15.35,17,1,325,0
15396,14,288.18,20.584285714285716,122,1,112,0
15397,6,94.0,15.666666666666666,20,1,289,0
15398,73,1345.53,18.43191780821918,769,2,15,0
15399,50,815.77,16.3154,611,3,0,0
15400,12,716.2,59.68333333333334,390,5,91,0
15402,42,626.77,14.923095238095238,694,2,148,0
15405,8,349.1,43.6375,193,1,188,0
15406,53,510.71000000000004,9.636037735849058,254,2,30,0
15407,153,1056.44,6.90483660130719,558,4,33,0
15408,34,267.18,7.858235294117647,106,1,263,0
15410,122,3450.84,28.285573770491805,1200,8,83,0
15411,99,1358.88,13.726060606060607,530,4,25,0
15412,10,190.53,19.053,108,1,170,0
15414,39,774.9000000000001,19.86923076923077,443,3,9,0
15415,48,572.8100000000001,11.933541666666668,575,1,312,0
15416,192,3984.32,20.75166666666667,2090,4,64,0
15417,28,508.8,18.17142857142857,284,1,84,0
15419,8,135.86,16.9825,230,1,24,0
15421,53,950.36,17.93132075471698,500,4,58,0
15422,6,97.7,16.283333333333335,38,2,322,0
15423,2,43.5,21.75,101,1,37,0
15424,17,383.34,22.54941176470588,554,2,253,0
15426,292,1447.39,4.956815068493151,674,5,18,0
15427,306,1483.14,4.84686274509804,1013,3,32,0
15428,6,93.78,15.63,102,1,14,0
15429,82,397.35,4.845731707317073,380,2,26,0
15432,10,171.19,17.119,65,1,22,0
15433,41,533.3,13.00731707317073,534,2,213,0
15434,55,1041.48,18.936,647,5,7,0
15435,29,149.29,5.147931034482759,54,1,21,0
15436,329,1122.53,3.4119452887537993,613,3,11,0
15437,45,200.16,4.4479999999999995,79,1,261,0
15438,25,156.57999999999998,6.263199999999999,59,1,130,0
15440,62,383.68,6.188387096774194,197,3,54,0
15443,382,3236.91,8.473586387434555,1663,7,1,0
15444,219,1418.26,6.476073059360731,764,2,8,0
15445,5,113.5,22.7,58,1,263,0
15447,9,155.17,17.24111111111111,85,1,330,0
15448,28,494.64,17.665714285714284,232,1,312,0
15449,60,974.52,16.242,812,3,25,0
15450,30,429.84,14.328,376,1,29,0
15452,58,538.73,9.28844827586207,283,3,29,0
15453,286,1388.37,4.854440559440559,845,7,1,0
15454,25,179.1,7.164,86,1,361,0
15456,60,447.22,7.453666666666667,660,3,282,0
15457,58,237.07,4.087413793103448,132,1,261,0
15458,7,161.64,23.09142857142857,156,1,24,0
15460,58,216.76,3.7372413793103445,109,1,353,0
15462,11,234.6,21.327272727272728,172,3,93,0
15463,7,126.14,18.02,106,1,28,0
15464,157,1048.85,6.680573248407643,350,1,337,0
15465,88,4085.22,46.422954545454544,805,18,19,0
15466,57,334.53,5.868947368421052,246,1,84,0
15467,52,524.88,10.093846153846155,310,3,8,0
15468,24,467.51,19.479583333333334,155,2,50,0
15469,24,538.55,22.43958333333333,153,2,49,0
15471,77,469.48,6.097142857142857,266,1,1,0
15472,76,371.56,4.888947368421053,251,1,112,0
15473,7,853.2,121.88571428571429,312,5,57,0
15475,29,454.10999999999996,15.658965517241377,319,1,76,0
15478,46,1441.42,31.33521739130435,585,2,39,0
15480,45,905.5,20.122222222222224,303,1,115,0
15482,93,8878.16,95.46408602150538,4644,12,15,0
15483,88,233.81,2.656931818181818,295,4,160,0
15484,188,3594.31,19.118670212765956,3152,4,0,0
15485,85,2371.0,27.894117647058824,1226,3,29,0
15488,2,91.32000000000001,45.660000000000004,73,1,92,0
15489,50,1134.28,22.6856,608,3,22,0
15491,154,3100.09,20.130454545454548,1646,6,94,0
15492,35,659.4599999999999,18.841714285714282,483,2,27,0
15493,297,2001.8,6.74006734006734,560,5,32,0
15494,125,1299.23,10.39384,1148,2,20,0
15497,14,1030.2,73.58571428571429,464,2,17,0
15498,512,13316.4,26.00859375,6105,27,2,0
15500,68,1131.56,16.640588235294118,572,4,7,0
15502,209,5870.68,28.089377990430624,3384,11,15,0
15503,70,147.09,2.1012857142857144,74,1,362,0
15504,13,52.83,4.063846153846153,33,1,80,0
15505,97,3610.96,37.22639175257732,2390,5,52,0
15506,164,979.26,5.971097560975609,848,3,22,0
15507,46,492.36,10.703478260869565,162,1,171,0
15508,92,1000.27,10.8725,440,6,188,0
15511,160,909.23,5.6826875,271,5,11,0
15512,7,121.0,17.285714285714285,68,2,155,0
15513,303,13639.62,45.015247524752475,5345,19,32,0
15514,175,2717.7,15.529714285714284,1680,11,11,0
15516,15,62.43,4.162,27,3,44,0
15517,27,267.03,9.889999999999999,293,1,232,0
15518,214,1942.45,9.076869158878505,1273,8,63,0
15520,18,343.5,19.083333333333332,314,1,1,0
15521,184,2750.2,14.946739130434782,1834,8,39,0
15522,57,398.84,6.99719298245614,573,2,32,0
15523,9,179.51,19.945555555555554,82,1,83,0
15525,178,825.92,4.64,416,3,1,0
15526,4,148.44,37.11,24,2,32,0
15527,163,2429.78,14.906625766871167,992,8,18,0
15528,26,229.33,8.820384615384615,123,1,253,0
15529,672,3995.23,5.945282738095238,3496,11,22,0
15530,108,1502.35,13.910648148148148,950,4,21,0
15531,228,2007.44,8.804561403508773,1105,2,7,0
15532,256,1580.93,6.1755078125,521,4,24,0
15533,83,807.57,9.729759036144578,289,3,18,0
15535,75,536.4,7.152,143,4,172,0
15537,24,110.92,4.621666666666667,29,1,162,0
15539,41,538.46,13.133170731707319,410,1,6,0
15540,15,213.3,14.22,200,1,10,0
15541,29,85.13000000000001,2.9355172413793107,49,1,113,0
15543,28,127.86,4.566428571428571,86,1,287,0
15544,259,3546.71,13.693861003861004,3109,9,8,0
15545,81,292.71999999999997,3.613827160493827,163,2,53,0
15547,702,4954.84,7.058176638176638,4032,14,6,0
15549,115,1693.26,14.724,698,3,76,0
15550,61,575.63,9.43655737704918,295,4,3,0
15551,29,436.06,15.036551724137931,218,1,36,0
15552,17,90.12,5.301176470588236,60,1,216,0
15553,56,437.23,7.807678571428572,451,1,59,0
15554,14,217.2,15.514285714285714,74,1,277,0
15555,899,4805.17,5.345016685205784,4439,16,11,0
15556,31,279.77,9.024838709677418,236,1,23,0
15557,20,473.65000000000003,23.6825,219,1,28,0
15561,27,800.59,29.651481481481483,267,4,11,0
15563,113,1400.44,12.393274336283186,1501,4,21,0
15565,8,173.16,21.645,60,2,49,0
15567,7,186.01,26.572857142857142,223,1,18,0
15568,53,758.29,14.307358490566036,461,3,2,0
15569,29,886.11,30.55551724137931,474,3,131,0
15570,323,4165.52,12.896346749226007,2067,12,6,0
15571,57,650.4300000000001,11.411052631578949,264,4,11,0
15572,215,2552.86,11.873767441860466,1229,7,4,0
15573,104,607.45,5.840865384615385,363,2,31,0
15574,168,702.25,4.180059523809524,349,4,177,0
15576,44,701.63,15.946136363636363,308,1,37,0
15577,39,258.88,6.637948717948718,89,3,150,0
15578,13,127.1,9.776923076923076,52,1,161,0
15579,51,348.6,6.835294117647059,120,2,68,0
15581,146,721.63,4.942671232876712,283,10,155,0
15582,44,682.9100000000001,15.52068181818182,453,3,24,0
15584,123,725.11,5.895203252032521,314,4,23,0
15585,31,455.3,14.687096774193549,320,1,176,0
15587,8,669.6,83.7,240,4,49,0
15589,29,478.53000000000003,16.501034482758623,243,3,255,0
15592,24,388.58,16.190833333333334,354,1,46,0
15593,5,199.8,39.96,60,1,70,0
15594,103,1771.78,17.201747572815535,983,5,15,0
15596,77,1406.59,18.267402597402597,561,5,100,0
15597,22,324.57,14.753181818181817,279,1,34,0
15598,14,240.68,17.19142857142857,160,1,52,0
15599,52,761.74,14.648846153846154,718,2,26,0
15601,410,6776.56,16.52819512195122,4983,14,10,0
15602,46,1297.8700000000001,28.214565217391307,1137,9,7,0
15603,2,48.480000000000004,24.240000000000002,96,1,78,0
15604,17,216.39,12.728823529411764,159,1,51,0
15605,67,1198.23,17.88402985074627,441,5,35,0
15606,77,2920.16,37.92415584415584,892,9,60,0
15607,13,104.76,8.05846153846154,202,1,336,0
15608,60,1093.68,18.228,714,4,27,0
15609,16,298.48,18.655,148,1,183,0
15610,6,112.46000000000001,18.743333333333336,66,1,51,0
15611,42,1376.65,32.77738095238095,384,13,9,0
15612,6,195.15,32.525,52,2,35,0
15615,423,10399.74,24.585673758865248,5508,23,9,0
15618,45,776.851,17.263355555555556,454,4,32,0
15619,3,336.40000000000003,112.13333333333334,136,1,10,0
15620,100,1553.18,15.5318,915,3,56,0
15621,15,1056.15,70.41000000000001,429,4,3,0
15622,185,3709.56,20.051675675675675,1674,9,42,0
15623,19,301.03,15.843684210526314,125,1,140,0
15624,34,588.13,17.297941176470587,357,4,116,0
15625,64,1534.26,23.9728125,1188,4,103,0
15626,49,675.8,13.791836734693877,766,2,74,0
15628,155,2870.2400000000002,18.51767741935484,1894,9,4,0
15630,60,1186.35,19.772499999999997,800,2,44,0
15632,167,3285.31,19.67251497005988,2109,8,15,0
15634,15,243.55,16.236666666666668,99,1,16,0
15636,25,724.76,28.9904,284,2,89,0
15637,15,223.36,14.890666666666668,128,1,52,0
15639,25,425.32,17.0128,323,1,133,0
15640,480,11574.06,24.112624999999998,6239,15,3,0
15641,119,1887.2,15.858823529411765,1562,4,104,0
15643,33,664.0,20.12121212121212,246,3,191,0
15644,238,813.0,3.4159663865546217,557,4,165,0
15645,52,612.01,11.769423076923077,256,1,18,0
15646,35,447.64000000000004,12.789714285714288,394,3,157,0
15648,25,657.35,26.294,221,2,203,0
15651,32,646.3,20.196875,479,3,36,0
15652,21,337.74,16.082857142857144,208,1,90,0
15653,4,48.0,12.0,48,1,115,0
15654,21,922.53,43.93,475,2,8,0
15655,34,560.67,16.490294117647057,324,1,242,0
15656,47,748.5,15.925531914893616,343,4,44,0
15658,48,1024.1000000000001,21.33541666666667,242,5,189,0
15659,11,306.45,27.85909090909091,111,1,43,0
15660,90,1600.86,17.787333333333333,1050,9,24,0
15661,5,309.8,61.96,236,2,316,0
15663,9,138.14,15.348888888888887,106,1,105,0
15664,17,386.43,22.731176470588235,157,1,50,0
15665,116,2242.01,19.327672413793106,1666,2,167,0
15667,13,301.32,23.178461538461537,240,1,39,0
15669,33,684.34,20.737575757575758,342,4,39,0
15670,12,173.05,14.420833333333334,91,1,296,0
15671,76,2147.13,28.25171052631579,1499,7,18,0
15673,155,2881.02,18.587225806451613,1514,4,87,0
15674,113,2111.89,18.68929203539823,1274,4,72,0
15675,21,323.69,15.413809523809524,527,3,80,0
15676,202,3435.76,17.00871287128713,2252,3,18,0
15677,33,657.23,19.916060606060608,319,1,48,0
15678,12,352.7,29.391666666666666,184,1,52,0
15679,110,781.28,7.102545454545455,1170,4,23,0
15680,78,1333.68,17.09846153846154,952,3,8,0
15681,53,1426.16,26.90867924528302,816,5,24,0
15683,10,193.75,19.375,131,1,116,0
15687,166,2993.1,18.030722891566263,1310,9,8,0
15689,9,254.1,28.233333333333334,84,2,119,0
15690,19,239.76,12.618947368421052,408,2,3,0
15691,2,136.8,68.4,72,1,251,0
15692,12,191.04,15.92,138,1,27,0
15694,71,4472.14,62.98788732394367,1275,13,7,0
15695,22,409.98,18.635454545454547,212,2,266,0
15696,171,2736.46,16.002690058479534,1028,8,32,0
15699,18,309.65,17.202777777777776,113,1,17,0
15700,86,696.68,8.10093023255814,357,2,171,0
15701,237,1542.14,6.506919831223629,923,4,1,0
15703,5,211.5,42.3,66,1,264,0
15704,117,2293.62,19.603589743589744,1028,4,139,0
15705,6,143.1,23.849999999999998,62,1,200,0
15706,55,1060.56,19.28290909090909,321,4,63,0
15707,214,945.58,4.418598130841121,605,4,34,0
15708,288,3364.2400000000002,11.68138888888889,1267,7,40,0
15709,6,133.25,22.208333333333332,121,1,283,0
15712,53,1072.3600000000001,20.233207547169815,486,5,8,0
15713,19,356.7,18.773684210526316,150,2,142,0
15714,35,330.88,9.453714285714286,187,2,11,0
15716,118,1118.81,9.481440677966102,744,4,145,0
15717,7,150.3,21.47142857142857,70,1,233,0
15719,937,5045.61,5.384855923159018,2725,13,32,0
15720,128,598.73,4.677578125,281,1,23,0
15721,91,507.08,5.572307692307692,409,1,11,0
15722,68,1991.5600000000002,29.28764705882353,894,5,35,0
15723,41,203.1,4.953658536585365,87,1,364,0
15724,11,218.25,19.84090909090909,73,2,200,0
15725,32,415.25,12.9765625,221,1,14,0
15727,300,4678.96,15.596533333333333,3061,7,16,0
15729,5,85.0,17.0,28,1,212,0
15730,70,1120.88,16.01257142857143,689,3,65,0
15732,14,294.12,21.00857142857143,215,2,211,0
15733,10,162.3,16.23,62,1,282,0
15734,23,716.95,31.171739130434784,196,2,114,0
15737,72,1205.1200000000001,16.73777777777778,599,8,14,0
15738,173,4812.42,27.817456647398846,2982,16,18,0
15739,8,449.12,56.14,472,1,65,0
15740,9,154.88,17.20888888888889,152,1,48,0
15743,88,784.46,8.914318181818182,216,4,15,0
15744,3,34.8,11.6,120,1,77,0
15745,62,1094.59,17.654677419354837,421,4,18,0
15746,28,196.88,7.031428571428571,178,1,133,0
15747,93,974.04,10.473548387096773,480,3,12,0
15748,21,149.31,7.11,51,1,39,0
15750,293,2465.48,8.414607508532423,1786,8,2,0
15752,411,2637.38,6.41698296836983,1978,7,39,0
15754,28,458.57,16.3775,199,3,50,0
15755,141,2364.25,16.7677304964539,1427,6,9,0
15756,192,532.96,2.7758333333333334,242,4,60,0
15757,45,714.42,15.876,491,2,65,0
15758,9,205.25,22.805555555555557,47,1,24,0
15759,7,253.04,36.14857142857143,60,3,217,0
15762,37,583.75,15.777027027027026,251,2,64,0
15763,61,1086.92,17.818360655737706,271,2,31,0
15764,180,3279.97,18.222055555555553,2050,6,87,0
15766,11,315.06,28.64181818181818,170,1,63,0
15768,26,371.83,14.301153846153845,242,3,115,0
15769,29,4369.44,150.6703448275862,2388,13,30,0
15773,9,147.52,16.391111111111112,167,1,5,0
15774,25,270.8,10.832,87,1,68,0
15775,7,104.9,14.985714285714286,68,1,244,0
15776,18,241.62,13.423333333333334,138,1,132,0
15777,20,761.51,38.0755,266,3,240,0
15780,29,475.28000000000003,16.38896551724138,220,3,183,0
15781,20,345.46,17.273,180,3,24,0
15782,43,2614.7400000000002,60.80790697674419,864,3,9,0
15783,14,246.3,17.592857142857145,212,1,10,0
15785,83,2328.9700000000003,28.059879518072293,1612,5,32,0
15786,267,4932.2,18.47265917602996,3364,3,45,0
15787,206,948.05,4.602184466019417,540,3,25,0
15789,25,351.3,14.052,438,1,357,0
15790,35,220.85,6.31,114,1,9,0
15791,75,1612.69,21.502533333333336,731,2,43,0
15793,11,750.81,68.25545454545454,433,3,14,0
15795,42,610.01,14.524047619047618,581,1,149,0
15796,133,2711.56,20.38766917293233,861,8,0,0
15799,98,884.14,9.021836734693878,955,3,75,0
15800,119,699.08,5.874621848739496,335,2,106,0
15801,64,1063.95,16.62421875,570,3,45,0
15803,8,415.82000000000005,51.977500000000006,290,1,50,0
15804,261,3956.39,15.158582375478927,2563,13,0,0
15805,301,5528.4800000000005,18.367043189368772,3387,17,22,0
15806,31,784.58,25.309032258064516,602,3,45,0
15807,48,903.9,18.83125,430,3,49,0
15808,208,3734.9700000000003,17.95658653846154,1343,4,305,0
15809,35,515.77,14.736285714285714,301,5,35,0
15810,89,1391.98,15.640224719101123,861,4,78,0
15811,133,2218.62,16.681353383458646,1071,6,21,0
15812,38,1089.14,28.661578947368422,762,5,106,0
15813,40,1303.9099999999999,32.59775,603,2,207,0
15814,72,1945.33,27.018472222222222,1271,4,16,0
15815,48,1846.2,38.4625,1616,5,63,0
15819,123,1905.45,15.491463414634147,1357,4,48,0
15820,17,206.98,12.175294117647057,128,1,319,0
15821,62,570.96,9.209032258064516,202,2,43,0
15822,33,885.47,26.832424242424242,375,2,2,0
15825,19,282.94,14.891578947368421,218,1,171,0
15826,68,1654.31,24.328088235294118,963,3,55,0
15827,115,1836.0900000000001,15.966000000000001,882,14,72,0
15829,51,636.14,12.473333333333333,996,2,98,0
15830,39,576.0,14.76923076923077,415,1,37,0
15831,68,801.76,11.790588235294118,1105,3,57,0
15832,54,836.79,15.49611111111111,465,1,253,0
15834,273,2233.75,8.182234432234432,965,4,69,0
15835,50,954.09,19.0818,439,4,43,0
15836,10,137.37,13.737,26,1,49,0
15837,24,391.98,16.3325,189,1,64,0
15838,128,14240.380000000001,111.25296875000001,8534,18,10,0
15839,62,1048.49,16.911129032258064,675,3,32,0
15840,27,355.56,13.168888888888889,396,2,58,0
15841,47,1224.06,26.043829787234042,942,4,72,0
15843,8,118.95000000000002,14.868750000000002,27,1,303,0
15844,11,130.73999999999998,11.885454545454543,134,1,45,0
15845,138,3711.77,26.896884057971015,1926,8,17,0
15847,22,389.27,17.694090909090907,449,2,37,0
15850,97,238.85,2.4623711340206187,302,2,18,0
15852,22,160.71,7.305000000000001,48,2,186,0
15853,30,110.8,3.6933333333333334,135,1,51,0
15854,139,2760.4500000000003,19.859352517985613,903,12,3,0
15855,80,712.24,8.903,470,5,136,0
15856,642,15563.57,24.242320872274142,10597,27,3,0
15857,14,297.0,21.214285714285715,308,1,18,0
15858,191,1438.85,7.533246073298429,1167,5,15,0
15860,142,977.21,6.881760563380282,440,8,40,0
15861,546,3165.36,5.797362637362638,2544,8,11,0
15862,147,832.88,5.665850340136054,585,4,7,0
15863,18,68.84,3.8244444444444445,19,2,25,0
15864,19,1711.3200000000002,90.06947368421054,1132,6,21,0
15865,40,895.13,22.37825,368,3,40,0
15866,45,230.53,5.122888888888889,126,1,100,0
15867,461,3812.64,8.270368763557483,2054,15,4,0
15869,15,149.64,9.975999999999999,175,2,276,0
15870,76,354.09000000000003,4.659078947368421,335,1,32,0
15872,128,360.93,2.819765625,212,2,14,0
15874,119,4099.88,34.4527731092437,2498,7,63,0
15877,129,493.28,3.823875968992248,371,2,1,0
15880,105,343.28000000000003,3.2693333333333334,211,1,368,0
15881,29,501.39000000000004,17.289310344827587,260,5,311,0
15882,23,516.36,22.450434782608696,276,4,198,0
15883,49,396.48,8.091428571428573,223,2,1,0
15885,18,379.35,21.075000000000003,111,3,92,0
15886,12,181.09,15.090833333333334,147,1,59,0
15888,12,168.31,14.025833333333333,76,1,80,0
15889,93,446.87,4.80505376344086,215,2,156,0
15891,62,524.52,8.459999999999999,442,1,226,0
15894,41,263.55,6.4280487804878055,168,2,252,0
15895,11,179.17,16.288181818181815,94,1,149,0
15897,24,222.05,9.252083333333333,261,2,193,0
15898,85,1113.88,13.104470588235296,470,5,0,0
15899,4,56.25,14.0625,39,1,368,0
15900,51,351.11,6.884509803921569,221,1,23,0
15901,116,363.88,3.136896551724138,384,3,16,0
15903,72,4685.16,65.07166666666666,2314,7,9,0
15904,30,164.68,5.489333333333334,84,1,7,0
15906,150,1567.69,10.451266666666667,544,7,19,0
15907,249,967.45,3.8853413654618474,509,3,3,0
15909,7,191.94,27.419999999999998,98,1,173,0
15910,267,1232.18,4.614906367041199,1015,8,0,0
15912,19,264.62,13.927368421052632,185,2,177,0
15916,155,1528.09,9.858645161290323,757,8,15,0
15917,12,123.1,10.258333333333333,42,1,247,0
15918,40,334.23,8.35575,153,2,190,0
15919,143,639.89,4.4747552447552446,545,2,19,0
15920,60,167.5,2.7916666666666665,99,4,153,0
15921,25,336.03000000000003,13.441200000000002,166,1,172,0
15922,11,369.5,33.59090909090909,138,1,372,0
15923,21,127.08,6.051428571428572,122,1,372,0
15925,12,207.15,17.2625,93,1,193,0
15930,21,426.63,20.315714285714286,139,1,66,0
15932,115,2495.87,21.703217391304346,2325,8,3,0
15933,74,1107.46,14.965675675675676,885,3,20,0
15935,11,108.03999999999999,9.82181818181818,114,1,238,0
15937,7,145.35,20.764285714285712,73,1,63,0
15938,18,404.58,22.476666666666667,240,5,111,0
15939,69,4172.45,60.47028985507246,3504,14,89,0
15942,14,337.44,24.102857142857143,232,1,133,0
15944,6,325.1,54.18333333333334,50,1,276,0
15945,2,181.0,90.5,52,1,364,0
15947,29,1708.24,58.9048275862069,898,1,82,0
15948,60,955.24,15.920666666666667,567,2,7,0
15949,19,364.72,19.19578947368421,284,2,16,0
15950,98,1765.51,18.015408163265306,729,4,31,0
15951,41,708.22,17.273658536585366,313,2,8,0
15952,91,806.57,8.863406593406594,399,4,33,0
15953,98,1659.3799999999999,16.932448979591836,892,8,14,0
15955,183,4416.26,24.13256830601093,2135,14,23,0
15957,42,428.89,10.211666666666666,211,1,31,0
15958,7,104.35,14.907142857142857,33,1,73,0
15963,28,470.76,16.812857142857144,298,2,19,0
15965,122,845.64,6.931475409836065,453,4,16,0
15967,84,418.83,4.986071428571428,211,2,22,0
15969,20,666.1,33.305,124,3,2,0
15970,11,314.1,28.55454545454546,116,1,303,0
15971,30,2154.85,71.82833333333333,1047,9,52,0
15973,4,307.82000000000005,76.95500000000001,106,1,366,0
15974,176,3442.15,19.557670454545455,2262,7,38,0
15975,24,371.01,15.45875,243,1,83,0
15976,98,430.94,4.39734693877551,277,2,164,0
15977,65,1054.73,16.226615384615386,1016,2,16,0
15978,49,1098.78,22.42408163265306,888,1,76,0
15980,43,2398.86,55.78744186046512,1560,3,88,0
15981,97,3408.48,35.13896907216495,1866,8,24,0
15983,113,1475.02,13.053274336283186,892,4,21,0
15984,270,2837.67,10.50988888888889,1843,10,2,0
15985,37,1142.42,30.876216216216218,1086,2,122,0
15986,14,168.12,12.008571428571429,268,1,29,0
15987,139,1097.94,7.89884892086331,650,6,11,0
15988,27,158.03,5.852962962962963,181,1,18,0
15990,52,792.11,15.232884615384616,443,2,43,0
15992,3,41.989999999999995,13.996666666666664,17,1,3,0
15993,552,2797.57,5.068061594202899,2051,7,8,0
15994,35,427.07,12.202,177,1,54,0
15996,130,1060.68,8.159076923076924,384,6,87,0
15998,506,3089.97,6.106660079051383,2041,5,36,0
16003,101,2235.37,22.13237623762376,1181,5,29,0
16005,218,615.39,2.822889908256881,300,4,11,0
16006,8,101.4,12.675,84,1,210,0
16007,385,1701.94,4.420623376623377,1393,4,47,0
16008,33,478.78,14.508484848484848,323,3,23,0
16009,90,992.71,11.030111111111111,378,4,21,0
16010,86,407.5,4.738372093023256,210,3,245,0
16011,212,3362.71,15.86183962264151,2042,16,7,0
16012,94,1415.29,15.05627659574468,799,3,34,0
16013,68,4157.26,61.13617647058824,2974,16,7,0
16014,145,662.38,4.5681379310344825,265,3,37,0
16015,182,705.39,3.875769230769231,909,3,3,0
